@relation airplane_classification_preprocess_train

@attribute 'Gender = Female' numeric
@attribute 'Gender = Male' numeric
@attribute 'Customer Type = Loyal Customer' numeric
@attribute 'Customer Type = disloyal Customer' numeric
@attribute 'Type of Travel = Business travel' numeric
@attribute 'Type of Travel = Personal Travel' numeric
@attribute 'Class = Eco' numeric
@attribute 'Class = Business' numeric
@attribute 'Class = Eco Plus' numeric
@attribute Age numeric
@attribute 'Flight Distance' numeric
@attribute 'Inflight wifi service' numeric
@attribute 'Departure/Arrival time convenient' numeric
@attribute 'Ease of Online booking' numeric
@attribute 'Gate location' numeric
@attribute 'Food and drink' numeric
@attribute 'Online boarding' numeric
@attribute 'Seat comfort' numeric
@attribute 'Inflight entertainment' numeric
@attribute 'On-board service' numeric
@attribute 'Leg room service' numeric
@attribute 'Baggage handling' numeric
@attribute 'Checkin service' numeric
@attribute 'Inflight service' numeric
@attribute Cleanliness numeric
@attribute 'Departure Delay in Minutes' numeric
@attribute 'Arrival Delay in Minutes' numeric
@attribute satisfaction {'neutral or dissatisfied',satisfied}

@data
0,1,1,0,1,0,0,1,0,0.576923,0.598344,0.2,0.2,0.2,0,1,1,1,0.6,0.4,1,0.75,1,0.8,1,0.001773,0,satisfied
0,1,1,0,1,0,1,0,0,0.153846,0.1042,0.4,0.6,0.6,0.5,0.4,0.4,0.75,0.4,0.6,1,0.75,0,0.8,0.4,0,0,'neutral or dissatisfied'
0,1,1,0,0,1,0,0,1,0.512821,0.088449,0.2,1,0.2,0.75,0.6,0.2,1,0.6,1,0.2,0.75,0.75,0.2,0.6,0.001773,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.410256,0.265549,0.6,1,0.6,0.25,0.2,0.6,0,0.2,0.8,1,0.5,0.75,1,0.2,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,1,0,0,0.653846,0.061793,0.4,0.4,0.4,0.25,1,0.6,0.5,0.4,0.4,0.4,0.25,0.5,0.4,0.2,0.024823,0.024215,'neutral or dissatisfied'
1,0,0,1,1,0,0,1,0,0.217949,0.141357,1,0,1,0.5,0.2,1,0,0.2,1,0.4,0.75,0.5,0.8,0.2,0.031915,0.039462,satisfied
0,1,0,1,1,0,0,1,0,0.384615,0.075727,0.8,0.8,0.8,0.75,0.8,0.8,0.75,0.8,1,0.8,0.75,0.5,1,0.8,0,0,satisfied
0,1,1,0,0,1,1,0,0,0.102564,0.225767,0.8,0.8,0.6,0.75,1,0.6,1,1,0.6,0.8,1,0.5,0.8,1,0,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.410256,0.113086,0.2,0.2,0,0.5,1,0,1,1,0.8,0.4,0.5,0.25,0.4,1,0,0.004484,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.74359,0.054725,0.2,1,0.2,0.5,0.8,1,0.75,0.6,0.6,0.2,1,0.75,0.6,1,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,0,0,1,0.807692,0.060582,0.2,0.8,0.2,0.25,1,0.6,0.5,0.6,0.6,0.2,0.25,0.75,0.6,0.6,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.358974,0.039378,0.8,0.8,0,1,0.4,0,0.5,0.4,0.6,1,1,0.5,0.8,0.4,0.000887,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.25641,0.791195,0.8,0.8,0.8,0.75,1,0.8,1,1,1,1,1,0.75,1,1,0.018617,0,satisfied
0,1,0,1,1,0,1,0,0,0.205128,0.257472,0.4,0.4,0.4,0.75,1,0.4,1,1,1,0.6,1,0.5,1,1,0,0.010762,'neutral or dissatisfied'
0,1,1,0,1,0,1,0,0,0.487179,0.193861,0.8,0.6,0.4,0.25,0.8,0.8,0.75,0.8,0.6,0.8,0.75,1,1,0.8,0.029255,0.020628,satisfied
1,0,1,0,1,0,1,0,0,0.24359,0.114499,0.8,0.6,0.6,0.5,0.8,0.8,1,0.8,0.8,0.6,0.5,0.75,0.4,0.8,0,0,satisfied
1,0,1,0,0,1,1,0,0,0.051282,0.024233,0.4,0.8,0.4,1,0.8,0.4,0.5,0.8,0.8,0.8,0.75,0.5,0.8,0.8,0,0.002691,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.576923,0.340267,0.4,0.4,0.4,0.25,0.6,1,0.75,1,1,1,1,1,1,1,0,0,satisfied
0,1,1,0,0,1,0,1,0,0.102564,0.243134,0.4,0.4,0.4,0.5,0.6,0.4,0.5,0.6,0.4,0.6,0.5,0,0.8,0.6,0,0,'neutral or dissatisfied'
0,1,0,1,1,0,0,1,0,0.602564,0.335824,0.6,0.6,0.6,0,0.8,0.6,0.75,0.8,1,0.4,0.5,1,0.8,0.8,0,0.002691,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.461538,0.126414,0.4,0.8,0.2,0.75,0.2,0.8,0.5,0.4,0.4,0.4,0.25,0,0.4,0.4,0,0.003587,'neutral or dissatisfied'
0,1,1,0,0,1,0,0,1,0.179487,0.049677,0.2,0.4,0.2,0.5,0.2,0.2,0,0.2,0.2,0.4,0.25,0,0.6,0.2,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.294872,0.211026,0.8,0.8,0.8,0.75,0.8,0.8,0.75,0.8,0.8,0.8,0.5,0.75,0.2,0.8,0.059397,0.055605,satisfied
0,1,1,0,1,0,0,1,0,0.641026,0.526656,0.2,0.2,0.2,0,0.6,1,0.25,0.8,0.8,0.8,0.75,0,0.8,0.2,0,0,satisfied
1,0,0,1,1,0,0,1,0,0.230769,0.175687,0,0,0,1,0.6,0,0.5,0.6,0.8,1,1,0.5,1,0.6,0.005319,0,satisfied
1,0,1,0,1,0,0,1,0,0.692308,0.422254,0.6,0.2,1,1,1,0.8,0.75,0.6,0.6,0.6,0.5,0.75,0.6,0.6,0.021277,0.021525,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.717949,0.085218,0.4,0.8,0.4,0,0.4,0.4,0.25,0.4,0.2,0.4,0.5,0.5,0.4,0.4,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,1,0,0,0.666667,0.033926,0.4,0.2,0.8,0,0.4,0.4,0.25,0.4,0.4,0.4,0.5,0.75,0.6,0.4,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.5,0.620961,0.4,0.4,0.4,0.25,1,0.8,1,0.8,0.8,0.8,0.75,0.75,0.8,1,0,0,satisfied
0,1,1,0,0,1,1,0,0,0.038462,0.138934,0.6,0.8,0.8,1,0.8,0.8,0.75,0.8,0.8,0.6,1,0.75,1,0.8,0,0,'neutral or dissatisfied'
1,0,0,1,1,0,0,1,0,0.269231,0.192851,1,1,1,0.75,0.2,1,0,0.2,0.8,0.8,1,0.75,0.8,0.2,0,0,satisfied
1,0,1,0,0,1,1,0,0,0.294872,0.036955,0.4,0.4,0.4,0.75,0.8,0.4,0.75,0.8,0.8,0.4,0.75,0.75,0.8,0.8,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.153846,0.515751,0.8,0.8,0.8,0.75,0.8,0.8,0.75,0.8,0.4,0.4,0,0.5,0.4,0.8,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.474359,0.30109,0.6,0.6,0.6,0.5,1,1,1,0.4,0.4,0.4,0.25,1,0.4,0.8,0.007979,0.001794,satisfied
0,1,0,1,1,0,1,0,0,0.192308,0.061793,0.6,0.8,0.6,0.5,0.6,0.6,0.5,0.6,0.6,0.8,0.75,1,1,0.6,0.001773,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.410256,0.451737,0.6,0.6,0.6,0.5,1,0.8,0.25,0.8,0.8,0.8,0.5,0.5,0.8,0.4,0.004433,0,satisfied
1,0,1,0,0,1,1,0,0,0.179487,0.090468,0.6,0.6,0.6,0.75,0.2,0.6,0,0.2,0.8,0.6,0.5,0.5,0.8,0.2,0.034574,0.047534,'neutral or dissatisfied'
1,0,1,0,1,0,1,0,0,0.371795,0.123183,0.8,0.2,1,0,0.8,0.8,0.75,0.8,0.6,1,1,0.75,1,0.8,0,0,satisfied
1,0,1,0,0,1,1,0,0,0.705128,0.094709,0.6,1,0.6,0,1,1,0.75,0.6,0.6,0.6,0.5,1,0.6,0.8,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.5,0.161147,0.6,1,0.6,0.5,1,0.8,1,0.2,0.2,0.6,0,1,0.2,1,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.307692,0.513934,1,1,0.6,1,0.8,0.8,0.75,1,0.6,0.8,1,0.75,0.8,0.8,0.20656,0.205381,satisfied
0,1,1,0,1,0,1,0,0,0.448718,0.080372,1,0.4,0.4,0.25,1,1,1,1,0.6,0.4,0.5,0,0.6,1,0.027482,0.021525,satisfied
1,0,0,1,1,0,0,1,0,0.320513,0.156906,0.8,0.8,0.8,0.75,1,0.8,1,1,1,0.4,0.75,0.75,0.8,1,0.029255,0.020628,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.448718,0.236268,0.6,1,0.6,0.5,0.2,0.6,0.75,0.2,0.6,0.4,1,1,0.2,0.2,0.008865,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.128205,0.46668,0.4,0.6,0.4,0,0.8,0.4,0.75,0.8,0.4,1,0.25,0.25,0.6,0.8,0.046099,0.035874,'neutral or dissatisfied'
0,1,1,0,1,0,1,0,0,0.333333,0.031502,0.8,0.6,0.6,0.5,0.8,0.8,0.75,0.8,0.4,0.2,0.75,1,0.4,0.8,0,0.020628,satisfied
1,0,1,0,1,0,0,1,0,0.615385,0.732229,0.2,0.2,0.6,0,0.4,0.8,0.75,1,1,1,1,0.5,1,0.8,0,0,satisfied
0,1,1,0,1,0,1,0,0,0.397436,0.044023,0.2,0.4,0.4,0.25,0.2,0.2,0,0.2,0.6,0.2,0.5,0,0.8,0.2,0.018617,0.026906,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.115385,0.535945,0.2,0.8,0.8,0.75,0.2,0.2,0,0.2,0.8,1,0.5,0,0.8,0.2,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.435897,0.063207,0.4,1,1,1,0.8,0.6,0.5,0.4,0.4,0.4,0.25,0.75,0.4,0.8,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.371795,0.390549,0.6,0.8,0.8,0.75,1,0.4,0.5,0.4,0.4,0.4,0.5,0,0.4,0.8,0,0,'neutral or dissatisfied'
0,1,1,0,0,1,0,1,0,0.076923,0.362076,0.2,1,0.2,0.75,0.8,0.2,0.75,0.8,0.6,0.6,1,1,1,0.8,0,0.007175,'neutral or dissatisfied'
1,0,1,0,1,0,1,0,0,0.717949,0.066034,0.8,0.8,0.8,0.75,0.6,0.4,0,0.8,0.8,0.8,0.75,0,0.8,0.6,0,0.007175,satisfied
1,0,1,0,1,0,0,1,0,0.538462,0.425687,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6,0.007979,0.000897,satisfied
1,0,1,0,1,0,0,1,0,0.320513,0.48021,0.2,0.2,0.2,0,0.8,0.8,0.75,0.8,0.8,1,0.75,0.5,0.8,0.8,0.00266,0.012556,satisfied
0,1,0,1,1,0,0,1,0,0.179487,0.180533,1,0,1,0.75,0.2,1,0,0.2,0.6,0.8,1,0.5,0.8,0.2,0,0.020628,satisfied
0,1,1,0,0,1,1,0,0,0.115385,0.059976,0.6,0.8,1,0.75,0.4,1,0.75,0.4,1,0.4,1,0.5,1,0.4,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.5,0.381058,0.8,0.8,0.8,0.75,0.4,0.8,0.75,1,1,1,1,0.5,1,0.8,0.015071,0,satisfied
1,0,1,0,1,0,0,1,0,0.653846,0.408724,0.6,0.6,0.6,0.5,1,1,1,0.8,0.4,0.8,1,1,1,1,0.132092,0.127354,satisfied
1,0,1,0,1,0,0,1,0,0.615385,0.393376,1,1,1,1,0.6,0.8,0.75,0.8,0.8,0.8,0.75,1,0.8,0.6,0.013298,0.029596,satisfied
0,1,1,0,1,0,0,1,0,0.128205,0.073102,0.8,0.8,0.8,0.75,0.8,0.8,0.75,0.8,0.2,0.2,0,0.5,0.2,0.8,0.005319,0,satisfied
0,1,1,0,0,1,1,0,0,0.782051,0.036955,0.6,0,0.6,0.75,0.8,0.6,0.5,0.8,0.6,1,0.5,0,0.8,0.8,0.000887,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.615385,0.050283,0.4,1,0.6,0.5,1,0.4,0.25,0.4,0.4,0.4,0.25,0.5,0.4,0.4,0,0.008072,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.025641,0.282714,0.6,0.6,0.6,1,0.2,0.6,0,0.2,0.2,0.2,0.75,0.75,0.2,0.2,0,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.102564,0.314216,0.6,1,0.8,0.75,0.6,0.8,0.5,0.6,1,1,0.75,0.5,1,0.6,0,0,'neutral or dissatisfied'
1,0,0,1,1,0,0,1,0,0.24359,0.06563,0.8,0.6,0.8,0.25,0.8,0.8,0.75,0.8,0.8,0.4,1,0.5,1,0.8,0.018617,0.015247,satisfied
0,1,1,0,1,0,0,1,0,0.397436,0.785541,0.4,0.4,0.8,0.25,0.4,0.8,1,1,1,1,1,0.75,1,0.6,0.005319,0,satisfied
0,1,1,0,1,0,0,1,0,0.307692,0.30311,0.2,0.2,0.2,0,0.2,0.2,0,0.2,0.6,0.4,0.75,0,0.6,0.2,0.011525,0.010762,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.551282,0.272213,1,1,0.2,1,1,1,1,1,1,1,1,1,1,0.8,0.016844,0,satisfied
0,1,1,0,1,0,0,1,0,0.320513,0.795436,0.8,0.8,0.8,0.75,1,1,1,1,0.8,0.8,1,0.5,0.8,1,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.307692,0.377019,0.4,0.8,1,1,0.4,0.4,0.25,0.4,0.8,0.2,0.5,0.25,0.6,0.4,0,0,'neutral or dissatisfied'
0,1,0,1,1,0,1,0,0,0.384615,0.122173,0.4,0.6,0.4,0.5,0.2,0.4,0,0.2,0.2,0.8,0.75,0.25,0.8,0.2,0.019504,0.012556,'neutral or dissatisfied'
0,1,0,1,1,0,0,1,0,0.346154,0.088247,0.6,0.6,0.6,0.75,1,0.6,1,1,0.8,1,1,0.5,1,1,0.00266,0.003587,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.576923,0.101373,0.8,0.8,0.8,0.75,1,0.8,1,1,1,1,1,0.75,1,0.8,0.004433,0,satisfied
0,1,1,0,1,0,0,1,0,0.512821,0.68538,0.6,0.6,0.6,0.5,0.6,0.4,1,1,1,1,1,1,1,0.8,0,0,satisfied
1,0,0,1,1,0,0,1,0,0.282051,0.067044,0.6,0.6,0.6,0,1,0.6,1,1,0.8,0.6,0.75,1,0.8,1,0,0,'neutral or dissatisfied'
0,1,0,1,1,0,0,1,0,0.217949,0.031502,0,0.8,0,0.75,0.2,0,0,0.2,0.8,0.8,1,1,0.8,0.2,0.013298,0.003587,satisfied
0,1,1,0,1,0,0,1,0,0.371795,0.417205,0.6,0.6,0.4,0.5,0.8,0.8,1,0.6,0.6,0.6,0.5,0.75,0.6,0.6,0.01773,0.004484,satisfied
1,0,1,0,1,0,0,1,0,0.217949,0.525646,1,1,1,1,1,1,1,1,0.8,0.4,0.75,0.75,1,1,0.015071,0,satisfied
0,1,1,0,1,0,0,1,0,0.666667,0.263732,0.6,0.4,0.4,0.25,0.4,0.8,0.75,0.6,0.6,0.6,0.5,0.75,0.6,0.2,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.525641,0.524637,0,1,0,0.25,0.6,1,0.75,0.8,0.8,0.8,0.75,0.75,0.8,0.8,0,0,satisfied
0,1,0,1,1,0,0,1,0,0.538462,0.138934,1,1,1,0.5,0.4,1,0.25,0.4,0.6,0.8,0.75,0.5,1,0.4,0.014184,0.017937,satisfied
0,1,1,0,0,1,1,0,0,0.423077,0.077746,0.6,0.6,0.6,0.5,0.6,0.6,0.5,0.6,0.8,0.2,0.25,0.5,0.4,0.6,0,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.025641,0.215065,0.2,0.2,0.2,0.75,0.8,0.2,0.75,0.8,0.4,1,0.25,0.5,0.8,0.8,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.384615,0.776858,0.2,0.2,0.2,0,0.6,0.8,0.5,0.2,0.2,0.4,0,0,0.2,0.6,0,0.003587,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.410256,0.068659,0.8,0.8,0.8,0.75,0.4,0.6,0.25,0.8,0.8,1,0.75,0.25,0.8,0.2,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.589744,0.141761,0.4,0.6,0.6,0.5,0.6,0.6,0.5,0.4,0.4,0.4,0.25,0.25,0.4,0.6,0.000887,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.564103,0.347132,0.4,0.4,0.4,0.25,0.6,0.6,0.75,0.4,0.4,0.4,0.25,0.75,0.4,1,0.012411,0,satisfied
1,0,1,0,1,0,0,1,0,0.397436,0.772617,0.2,0.8,0.6,0.75,1,0.6,0.5,0.2,0.2,0.2,0,0.75,0.2,0.8,0,0.025112,'neutral or dissatisfied'
1,0,0,1,1,0,0,0,1,0.397436,0.193861,0.6,0.8,0.8,0.5,0.4,0.8,0.25,0.4,0.8,1,0.5,0.25,0.8,0.4,0,0.001794,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.448718,0.128231,1,1,1,1,0.6,0.8,0.75,0.8,0.8,0.8,0.75,1,0.8,0.8,0.004433,0,satisfied
1,0,1,0,1,0,0,1,0,0.448718,0.388732,0,0.8,0,0.25,0.8,1,1,0.6,0.6,0.6,0.5,0.75,0.6,0.6,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.576923,0.555129,0.8,0.8,0.8,0.75,0.2,1,0,1,1,1,1,0,1,0.6,0,0,satisfied
1,0,1,0,0,1,1,0,0,0.782051,0.19164,0.6,0.8,0.6,0,0.4,0.8,0.75,0.4,0.4,0.6,0.25,1,0.4,0.8,0.005319,0.002691,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.179487,0.049677,0.4,0,0.4,1,1,0.4,1,1,0.4,0.4,0,1,1,1,0,0,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.205128,0.103595,0.4,0,0.4,0.25,0.2,0.4,0,0.2,0.6,0.4,0.75,0.75,1,0.2,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.320513,0.571486,0.6,0.6,0.6,0.5,0.8,0.8,0.75,0.8,1,1,1,0.75,0.8,0.8,0.338652,0.333632,satisfied
1,0,1,0,1,0,1,0,0,0.371795,0.038974,0.8,0.8,0.8,0.75,0.8,0.8,0.75,0.8,1,1,0,0.75,0.8,0.8,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.679487,0.192649,0.4,1,1,1,0.2,0.4,0.5,0.4,0.4,0.4,0.25,0.75,0.4,0.4,0.016844,0.029596,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.679487,0.062601,0,0,0,0,0.6,1,0.75,0.2,0.2,0.2,0,1,0.2,1,0,0,satisfied
0,1,1,0,0,1,1,0,0,0.179487,0.156502,0.2,1,0.2,0.25,0.4,0.2,0.25,0.4,0.6,0.2,1,0.25,0.8,0.4,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,1,0,0,0.602564,0.222738,1,0.4,0.4,0.25,0.4,1,0.5,1,1,1,1,0.25,1,0.6,0.06117,0.072646,satisfied
1,0,1,0,1,0,0,1,0,0.487179,0.121365,0.6,0.6,0.6,0.5,0.4,1,0.75,1,1,1,1,0.75,1,1,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.487179,0.031906,0.8,0.8,0.8,0.75,0.4,1,0.75,0.8,0.8,0.8,0.75,0.5,0.8,0.8,0.000887,0,satisfied
1,0,1,0,0,1,1,0,0,0.179487,0.032512,0.6,0.2,0.6,0.75,0.4,0.6,0.25,0.4,0.6,1,0.5,0.75,0.8,0.4,0,0,'neutral or dissatisfied'
1,0,0,1,1,0,0,1,0,0.25641,0.199717,0.6,0.6,0.6,0.5,0.4,0.6,0.25,0.4,0.6,0.4,0.75,1,0.8,0.4,0,0.008969,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.487179,0.041397,0.6,0.6,0.6,0.5,0.2,0.8,0.75,0.8,0.8,0.6,0.75,0.75,0.8,0.6,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,1,0,0,0.371795,0.0937,1,0.2,0.2,0,1,1,1,1,1,0.6,0.25,1,0.8,1,0.06117,0.080717,satisfied
0,1,1,0,0,1,1,0,0,0.641026,0.072698,0.4,1,0.4,0,1,0.4,0.75,1,0.6,1,0.75,1,0.8,1,0.065603,0.059193,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.487179,0.43538,0.6,0.6,0.6,0.5,0.6,1,0.75,0.8,0.8,0.8,0.75,0.5,0.8,0.6,0.014184,0.011659,satisfied
0,1,1,0,1,0,0,1,0,0.320513,0.32391,0.4,0.4,0.4,0.25,0.6,0.6,0.5,0.6,1,0.6,1,1,0.8,0.6,0.018617,0.002691,satisfied
1,0,1,0,1,0,0,1,0,0.423077,0.337641,1,1,1,1,0.8,1,0.75,1,1,1,1,0.75,1,0.8,0,0.000897,satisfied
0,1,1,0,1,0,0,1,0,0.346154,0.213247,0.6,0.6,0.6,0.5,0.8,0.2,0.75,0.4,0.4,0.4,0.25,1,0.4,1,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.141026,0.080977,0.4,0.2,0.2,0,0.4,0.4,0.25,0.4,0.6,0.2,0.5,0.75,0.8,0.4,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.641026,0.026858,0.4,0.8,0.4,1,0.6,1,1,0.6,0.6,0.4,0.5,1,0.6,0.6,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.641026,0.709612,0.4,0.4,1,0.25,0.2,0.2,0.5,0.6,0.6,0.8,0.5,1,0.6,0.8,0,0,satisfied
0,1,1,0,1,0,1,0,0,0.525641,0.05937,0.4,0.8,0.8,0.75,0.4,0.4,0.25,0.4,0.2,0.4,0.5,0.75,0.8,0.4,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.75641,0.069063,0.4,0.8,0.4,0.75,0.2,0.8,0.75,0.8,0.8,0.4,0.75,0.25,0.8,1,0,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.512821,0.499394,0.2,0.8,0.2,0,0.2,0.2,0,0.2,0.6,0.2,1,0,1,0.2,0.000887,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.217949,0.094709,0.4,0.6,0.4,0.75,0.8,0.4,0.75,0.8,0.4,1,0.5,0.5,0.6,0.8,0.006206,0.001794,'neutral or dissatisfied'
1,0,1,0,1,0,1,0,0,0.371795,0.064822,0.2,0.8,0.8,0.75,0.2,0.2,0,0.2,0.4,0.6,0.75,0.25,0.6,0.2,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,1,0,0,0.217949,0.130856,0.6,0.4,1,0.25,0.6,0.6,0.25,0.6,0.8,0.6,0.5,0.25,0.8,0.6,0.028369,0.009865,'neutral or dissatisfied'
1,0,1,0,1,0,1,0,0,0.512821,0.015347,1,0.6,0.6,0.5,0.4,1,0.75,1,1,1,1,0,1,0.2,0,0,satisfied
0,1,1,0,0,1,1,0,0,0.512821,0.103998,0.2,1,0.2,0.75,0.8,0.2,0.75,0.8,1,0.4,0.25,0.75,0.8,0.8,0,0.004484,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.538462,0.386309,0.4,0.4,0.4,0.25,0.8,1,1,0.8,0.8,0.8,0.75,1,0.8,1,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.461538,0.071082,1,0.6,1,1,0.8,1,1,1,1,1,1,0.5,1,1,0,0,satisfied
1,0,1,0,0,1,1,0,0,0.307692,0.032108,0.4,0.6,0.4,0.75,0.8,0.4,0.75,0.8,0.2,1,0.5,0.25,0.8,0.8,0,0.006278,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.551282,0.075929,0.4,1,0.8,0.25,0.2,0.2,0.75,0.6,0.6,0.8,0.5,0.25,0.6,0.8,0,0,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.25641,0.047456,0.4,0,0.4,0.25,0.2,0.4,0,0.2,0.8,0.4,0,0,1,0.2,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.448718,0.789984,0.2,0.6,0.6,0.5,0.4,0.6,0.75,0.4,0.4,0.4,0,0.25,0.4,0.4,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.346154,0.694265,0.6,0.6,1,0.5,0.8,0.6,1,1,1,0.8,1,0.75,1,0.4,0,0,satisfied
0,1,1,0,0,1,1,0,0,0.615385,0.077746,0.4,0.4,0.4,0.5,0.2,0.4,0,0.2,0.4,0.4,0.5,0.25,0.8,0.2,0.003546,0.002691,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.333333,0.7708,0.4,0.4,0.4,0.25,0.6,1,1,0.8,0.8,0.8,0.75,1,0.8,0.2,0,0.000897,satisfied
0,1,1,0,0,1,1,0,0,0.128205,0.206785,0.4,0.8,0.4,0.75,0.2,0.4,0,0.2,0.4,0.6,0.5,0,0.6,0.2,0.011525,0.01704,'neutral or dissatisfied'
0,1,1,0,1,0,0,0,1,0.935897,0.113288,1,0.6,0.6,0.5,1,1,1,1,0.6,1,0.5,1,0.4,1,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.653846,0.675283,0.8,1,1,1,0.2,0.4,0.5,0.8,0.8,0.8,0.75,0.75,0.8,0.4,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,1,0,0,0.474359,0.046648,0.4,0.6,0.6,0.5,0.2,0.8,0.5,0.6,0.6,0.4,0.5,0,0.6,0.6,0.019504,0.007175,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.5,0.079968,0.6,0.6,0.6,0.5,0.2,0.6,0,0.8,0.8,0.8,0.75,0.25,0.8,0.4,0.022163,0.023318,satisfied
0,1,1,0,1,0,0,1,0,0.307692,0.688813,0.2,0.4,0.4,0.25,0.2,0.2,0,0.2,0.6,0.4,0.75,0.5,0.6,0.2,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.358974,0.116317,0.8,1,0.8,0.75,0.2,0.8,0,0.2,1,0.4,0.75,0.75,1,0.2,0.007092,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.282051,0.069063,0.4,0,1,0.75,0.6,1,0,0.6,1,0.4,0,0,0.4,0.6,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,1,0,0,0.75641,0.366519,0.4,0.2,0.2,0,0.2,0.6,0.5,0.4,0.4,0.4,0.25,0.75,0.4,0.8,0.000887,0.006278,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.5,0.788368,0.4,0.4,0.4,0.25,0.8,0.8,0.75,0.8,0.8,1,0.75,0.5,0.8,1,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.679487,0.148223,0.8,0.8,0.8,0.75,0.8,0.8,0.75,0.8,0.8,0.8,0.75,0.25,0.8,0.8,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,0,1,0,0.435897,0.074919,0.2,0.6,0.2,0.5,0.6,0.8,0.25,0.6,0.6,0.2,0.5,0.25,0.6,0.4,0,0,'neutral or dissatisfied'
